,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
1631,2017-11-09,56340,-420,-0.74,56920,56920,55900,239881,676000000000.0,364000000000000.0,129098494
1632,2017-11-08,56760,660,1.18,56100,57060,55860,170404,482000000000.0,366000000000000.0,129098494
1633,2017-11-07,56100,-280,-0.5,56380,56920,55860,149291,421000000000.0,362000000000000.0,129098494
1634,2017-11-06,56380,0,0.0,56380,56500,55340,180019,504000000000.0,364000000000000.0,129098494
1635,2017-11-03,56380,-680,-1.19,57060,57140,55860,198716,559000000000.0,364000000000000.0,129098494
1636,2017-11-02,57060,-160,-0.28,57500,57520,56760,214421,613000000000.0,370000000000000.0,129768494
1637,2017-11-01,57220,2140,3.89,57500,57500,56180,290205,827000000000.0,371000000000000.0,129768494
1638,2017-10-31,55080,1040,1.92,54060,55440,53500,267631,732000000000.0,357000000000000.0,129768494
1639,2017-10-30,54040,960,1.81,53780,54320,53700,163923,442000000000.0,351000000000000.0,129768494
1640,2017-10-27,53080,680,1.3,52400,53320,52140,147850,390000000000.0,344000000000000.0,129768494
1641,2017-10-26,52400,-1500,-2.78,53720,53900,52400,195531,519000000000.0,340000000000000.0,129768494
1642,2017-10-25,53900,-140,-0.26,54040,54420,53700,117657,318000000000.0,350000000000000.0,129768494
1643,2017-10-24,54040,-260,-0.48,54700,54780,54040,116121,315000000000.0,351000000000000.0,129768494
1644,2017-10-23,54300,460,0.85,54600,54640,54000,166221,451000000000.0,352000000000000.0,129768494
1645,2017-10-20,53840,860,1.62,52800,54100,52800,160541,430000000000.0,349000000000000.0,129768494
1646,2017-10-19,52980,-1780,-3.25,54700,54700,52980,242174,649000000000.0,344000000000000.0,129768494
1647,2017-10-18,54760,-40,-0.07,54820,55240,54040,202215,553000000000.0,355000000000000.0,129768494
1648,2017-10-17,54800,880,1.63,54020,55380,54000,212156,582000000000.0,356000000000000.0,129768494
1649,2017-10-16,53920,-80,-0.15,53980,54860,53760,195399,528000000000.0,350000000000000.0,129768494
1650,2017-10-13,54000,-800,-1.46,54540,54840,53780,252033,685000000000.0,350000000000000.0,129768494
1651,2017-10-12,54800,160,0.29,54840,55160,54100,277814,759000000000.0,356000000000000.0,129768494
1652,2017-10-11,54640,1840,3.48,53600,54760,53340,273043,739000000000.0,355000000000000.0,129768494
1653,2017-10-10,52800,1520,2.96,53360,53640,52800,410396,1090000000000.0,343000000000000.0,129768494
1654,2017-09-29,51280,20,0.04,51180,51620,50840,258188,661000000000.0,333000000000000.0,129768494
1655,2017-09-28,51260,-420,-0.81,52260,52460,51260,240509,621000000000.0,333000000000000.0,129768494
1656,2017-09-27,51680,20,0.04,52000,52200,51500,215940,560000000000.0,335000000000000.0,129768494
1657,2017-09-26,51660,-1960,-3.66,53020,53120,51560,341144,892000000000.0,335000000000000.0,129768494
1658,2017-09-25,53620,620,1.17,53000,53680,53000,186062,496000000000.0,348000000000000.0,129768494
1659,2017-09-22,53000,200,0.38,52960,53600,52460,278448,737000000000.0,344000000000000.0,129768494
1660,2017-09-21,52800,580,1.11,52220,52960,52220,176796,465000000000.0,343000000000000.0,129768494
1661,2017-09-20,52220,100,0.19,52120,52500,51840,185855,485000000000.0,339000000000000.0,129768494
1662,2017-09-19,52120,-360,-0.69,52500,52640,51780,197008,515000000000.0,338000000000000.0,129768494
1663,2017-09-18,52480,2080,4.13,50540,52480,50520,230499,596000000000.0,341000000000000.0,129768494
1664,2017-09-15,50400,100,0.2,50300,50560,49860,215146,541000000000.0,327000000000000.0,129768494
1665,2017-09-14,50300,680,1.37,50060,50320,49760,284095,713000000000.0,326000000000000.0,129768494
1666,2017-09-13,49620,20,0.04,49820,50400,49440,187140,468000000000.0,322000000000000.0,129768494
1667,2017-09-12,49600,-200,-0.4,50200,50220,49140,240595,597000000000.0,322000000000000.0,129768494
1668,2017-09-11,49800,720,1.47,49700,50180,49500,207495,518000000000.0,323000000000000.0,129768494
1669,2017-09-08,49080,960,2.0,48700,49180,48580,217860,533000000000.0,318000000000000.0,129768494
1670,2017-09-07,48120,1120,2.38,47000,48220,47000,193530,463000000000.0,312000000000000.0,129768494
1671,2017-09-06,47000,240,0.51,46760,47180,46700,216221,508000000000.0,305000000000000.0,129768494
1672,2017-09-05,46760,720,1.56,46240,46900,45960,234322,546000000000.0,303000000000000.0,129768494
1673,2017-09-04,46040,-440,-0.95,45780,46360,45500,158870,366000000000.0,299000000000000.0,129768494
1674,2017-09-01,46480,160,0.35,46460,46640,46300,212834,495000000000.0,302000000000000.0,129768494
1675,2017-08-31,46320,120,0.26,46220,46640,46000,220234,510000000000.0,301000000000000.0,129768494
1676,2017-08-30,46200,120,0.26,46380,46400,45960,150260,347000000000.0,300000000000000.0,129768494
1677,2017-08-29,46080,-20,-0.04,45640,46080,45160,252473,576000000000.0,299000000000000.0,129768494
1678,2017-08-28,46100,-920,-1.96,47020,47240,45960,199242,462000000000.0,299000000000000.0,129768494
1679,2017-08-25,47020,-500,-1.05,47880,47880,46720,224871,531000000000.0,305000000000000.0,129768494
1680,2017-08-24,47520,40,0.08,47520,47660,47340,173149,411000000000.0,308000000000000.0,129768494
1681,2017-08-23,47480,480,1.02,47780,47780,47180,187694,445000000000.0,308000000000000.0,129768494
1682,2017-08-22,47000,160,0.34,46820,47160,46700,147635,347000000000.0,305000000000000.0,129768494
1683,2017-08-21,46840,-60,-0.13,47240,47240,46580,102069,239000000000.0,304000000000000.0,129768494
1684,2017-08-18,46900,-140,-0.3,46760,47240,46240,209559,490000000000.0,304000000000000.0,129768494
1685,2017-08-17,47040,840,1.82,46960,47300,46740,248317,584000000000.0,305000000000000.0,129768494
1686,2017-08-16,46200,1200,2.67,46220,46380,46000,438273,1010000000000.0,300000000000000.0,129768494
1687,2017-08-14,45000,380,0.85,45120,45400,44720,383712,864000000000.0,292000000000000.0,129768494
1688,2017-08-11,44620,-1280,-2.79,45120,45300,44220,508146,1140000000000.0,290000000000000.0,129768494
1689,2017-08-10,45900,-380,-0.82,46200,46320,45460,459723,1050000000000.0,298000000000000.0,129768494
1690,2017-08-09,46280,-1440,-3.02,47400,47400,46240,291108,680000000000.0,300000000000000.0,129768494
1691,2017-08-08,47720,140,0.29,47980,48260,47480,159592,382000000000.0,310000000000000.0,129768494
1692,2017-08-07,47580,-120,-0.25,47500,48080,47440,144365,345000000000.0,309000000000000.0,129768494
1693,2017-08-04,47700,-80,-0.17,48160,48180,47500,167184,399000000000.0,309000000000000.0,129768494
1694,2017-08-03,47780,-1220,-2.49,49000,49000,47120,310816,743000000000.0,310000000000000.0,129768494
1695,2017-08-02,49000,400,0.82,49200,49340,48600,155549,381000000000.0,318000000000000.0,129768494
1696,2017-08-01,48600,400,0.83,48000,48840,47540,227390,551000000000.0,318000000000000.0,130668494
1697,2017-07-31,48200,440,0.92,47420,48240,46920,254028,607000000000.0,315000000000000.0,130668494
1698,2017-07-28,47760,-2040,-4.1,49800,49800,47380,523366,1260000000000.0,312000000000000.0,130668494
1699,2017-07-27,49800,-40,-0.08,50000,50640,49560,228990,572000000000.0,325000000000000.0,130668494
1700,2017-07-26,49840,-160,-0.32,49600,50020,49300,224496,558000000000.0,326000000000000.0,130668494
1701,2017-07-25,50000,-860,-1.69,50500,50760,49940,216212,544000000000.0,327000000000000.0,130668494
1702,2017-07-24,50860,-220,-0.43,50700,51000,50620,141995,361000000000.0,332000000000000.0,130668494
1703,2017-07-21,51080,-120,-0.23,50860,51160,50520,168981,430000000000.0,334000000000000.0,130668494
1704,2017-07-20,51200,460,0.91,50760,51320,50560,167352,426000000000.0,335000000000000.0,130668494
1705,2017-07-19,50740,-100,-0.2,50620,50820,50000,223150,563000000000.0,332000000000000.0,130668494
1706,2017-07-18,50840,200,0.39,50420,50880,50360,141689,359000000000.0,332000000000000.0,130668494
1707,2017-07-17,50640,160,0.32,50900,51020,50520,179522,456000000000.0,331000000000000.0,130668494
1708,2017-07-14,50480,-80,-0.16,51000,51080,50420,164780,418000000000.0,330000000000000.0,130668494
1709,2017-07-13,50560,680,1.36,50080,50940,50040,320683,812000000000.0,330000000000000.0,130668494
1710,2017-07-12,49880,880,1.8,49000,50000,48840,189723,469000000000.0,326000000000000.0,130668494
1711,2017-07-11,49000,340,0.7,48640,49000,48280,194356,473000000000.0,320000000000000.0,130668494
1712,2017-07-10,48660,800,1.67,48500,48900,48320,215855,524000000000.0,318000000000000.0,130668494
1713,2017-07-07,47860,-200,-0.42,47740,48120,47620,162638,389000000000.0,313000000000000.0,130668494
1714,2017-07-06,48060,480,1.01,48000,48100,47720,218461,524000000000.0,314000000000000.0,130668494
1715,2017-07-05,47580,580,1.23,46820,47680,46780,212805,503000000000.0,311000000000000.0,130668494
1716,2017-07-04,47000,-220,-0.47,47160,47400,46900,159220,375000000000.0,307000000000000.0,130668494
1717,2017-07-03,47220,-320,-0.67,47500,47780,47120,136111,322000000000.0,309000000000000.0,130668494
1718,2017-06-30,47540,-400,-0.83,47500,47620,47100,237551,563000000000.0,311000000000000.0,130668494
1719,2017-06-29,47940,240,0.5,48040,48320,47940,166131,400000000000.0,313000000000000.0,130668494
1720,2017-06-28,47700,-600,-1.24,47600,48000,47560,191450,457000000000.0,312000000000000.0,130668494
1721,2017-06-27,48300,20,0.04,48220,48400,47900,192335,464000000000.0,316000000000000.0,130668494
1722,2017-06-26,48280,660,1.39,47520,48360,47520,171056,412000000000.0,315000000000000.0,130668494
1723,2017-06-23,47620,-340,-0.71,47600,47780,47420,190302,453000000000.0,311000000000000.0,130668494
1724,2017-06-22,47960,480,1.01,47960,48080,47720,229116,548000000000.0,313000000000000.0,130668494
1725,2017-06-21,47480,-660,-1.37,47740,48120,47480,199473,476000000000.0,310000000000000.0,130668494
1726,2017-06-20,48140,1580,3.39,47240,48140,47220,300900,718000000000.0,315000000000000.0,130668494
1727,2017-06-19,46560,980,2.15,45580,46560,45560,226078,523000000000.0,304000000000000.0,130668494
1728,2017-06-16,45580,-100,-0.22,45500,45940,45460,348069,795000000000.0,298000000000000.0,130668494
1729,2017-06-15,45680,320,0.71,45680,45920,45180,193140,440000000000.0,298000000000000.0,130668494
1730,2017-06-14,45360,-40,-0.09,45800,46060,45240,203334,463000000000.0,296000000000000.0,130668494
1731,2017-06-13,45400,20,0.04,45140,45620,45140,172498,392000000000.0,297000000000000.0,130668494
1732,2017-06-12,45380,-720,-1.56,45420,45600,45140,219086,497000000000.0,296000000000000.0,130668494
1733,2017-06-09,46100,940,2.08,45680,46440,45600,234657,541000000000.0,301000000000000.0,130668494
1734,2017-06-08,45160,-140,-0.31,45000,45580,45000,279575,632000000000.0,295000000000000.0,130668494
1735,2017-06-07,45300,-640,-1.39,46500,46500,45240,274588,629000000000.0,296000000000000.0,130668494
1736,2017-06-05,45940,-20,-0.04,46040,46360,45720,151988,350000000000.0,300000000000000.0,130668494
1737,2017-06-02,45960,1280,2.86,45060,45960,45000,249775,570000000000.0,300000000000000.0,130668494
1738,2017-06-01,44680,-20,-0.04,44860,44900,44400,195070,435000000000.0,292000000000000.0,130668494
1739,2017-05-31,44700,60,0.13,44580,45020,44400,373382,834000000000.0,292000000000000.0,130668494
1740,2017-05-30,44640,-980,-2.15,45520,45660,44480,248672,557000000000.0,292000000000000.0,130668494
1741,2017-05-29,45620,-460,-1.0,46220,46400,45380,174791,402000000000.0,298000000000000.0,130668494
1742,2017-05-26,46080,400,0.88,45600,46460,45540,272273,628000000000.0,301000000000000.0,130668494
1743,2017-05-25,45680,800,1.78,45160,45680,44800,260896,591000000000.0,298000000000000.0,130668494
1744,2017-05-24,44880,-40,-0.09,44860,45300,44800,173508,390000000000.0,293000000000000.0,130668494
1745,2017-05-23,44920,-180,-0.4,45400,45580,44900,252141,570000000000.0,293000000000000.0,130668494
1746,2017-05-22,45100,380,0.85,45040,45380,44760,352871,794000000000.0,315000000000000.0,139659337
1747,2017-05-19,44720,-1220,-2.66,45640,45780,44720,315247,710000000000.0,312000000000000.0,139659337
1748,2017-05-18,45940,-400,-0.86,45740,46000,45540,223207,512000000000.0,321000000000000.0,139659337
1749,2017-05-17,46340,-40,-0.09,46120,46640,46100,148489,344000000000.0,324000000000000.0,139659337
1750,2017-05-16,46380,280,0.61,46660,46800,46100,176075,409000000000.0,324000000000000.0,139659337
1751,2017-05-15,46100,280,0.61,45620,46280,45620,160028,369000000000.0,322000000000000.0,139659337
1752,2017-05-12,45820,320,0.7,45760,46160,45660,188458,433000000000.0,320000000000000.0,139659337
1753,2017-05-11,45500,-100,-0.22,45420,46180,45220,425557,972000000000.0,318000000000000.0,139659337
1754,2017-05-10,45600,-1420,-3.02,46160,47220,45600,468219,1080000000000.0,318000000000000.0,139659337
1755,2017-05-08,47020,1500,3.3,45520,47020,45340,391651,902000000000.0,328000000000000.0,139659337
1756,2017-05-04,45520,620,1.38,45700,45700,44860,273802,622000000000.0,318000000000000.0,139659337
1757,2017-05-02,44900,280,0.63,45500,45500,44760,281366,635000000000.0,314000000000000.0,139659337
1758,2017-04-28,44620,780,1.78,45780,45800,44520,453714,1020000000000.0,312000000000000.0,139659337
1759,2017-04-27,43840,1040,2.43,42700,44520,41960,460645,1000000000000.0,306000000000000.0,139659337
1760,2017-04-26,42800,100,0.23,42700,42800,42520,295896,632000000000.0,299000000000000.0,139659337
1761,2017-04-25,42700,1460,3.54,41460,42740,41320,385992,816000000000.0,298000000000000.0,139659337
1762,2017-04-24,41240,480,1.18,41260,41260,40920,179803,370000000000.0,288000000000000.0,139659337
1763,2017-04-21,40760,480,1.19,40480,41400,40480,302610,620000000000.0,285000000000000.0,139659337
1764,2017-04-20,40280,-620,-1.52,40580,40800,40080,422977,853000000000.0,283000000000000.0,140679337
1765,2017-04-19,40900,-600,-1.45,41300,41420,40900,235258,483000000000.0,288000000000000.0,140679337
1766,2017-04-18,41500,-60,-0.14,41680,41820,41280,137213,285000000000.0,292000000000000.0,140679337
1767,2017-04-17,41560,-460,-1.09,42000,42080,41520,104495,218000000000.0,292000000000000.0,140679337
1768,2017-04-14,42020,-400,-0.94,42160,42260,41760,109257,230000000000.0,296000000000000.0,140679337
1769,2017-04-13,42420,520,1.24,41660,42460,41660,180816,381000000000.0,298000000000000.0,140679337
1770,2017-04-12,41900,300,0.72,41860,41940,41700,165498,346000000000.0,295000000000000.0,140679337
1771,2017-04-11,41600,-340,-0.81,41940,41940,41580,143458,299000000000.0,293000000000000.0,140679337
1772,2017-04-10,41940,340,0.82,41940,41940,41500,142827,299000000000.0,295000000000000.0,140679337
1773,2017-04-07,41600,-240,-0.57,41800,41820,41160,200420,416000000000.0,293000000000000.0,140679337
1774,2017-04-06,41840,-300,-0.71,42000,42080,41600,193668,405000000000.0,294000000000000.0,140679337
1775,2017-04-05,42140,60,0.14,41900,42240,41700,213994,450000000000.0,296000000000000.0,140679337
1776,2017-04-04,42080,640,1.54,41600,42180,41520,245110,515000000000.0,296000000000000.0,140679337
1777,2017-04-03,41440,240,0.58,41400,41720,41300,191588,397000000000.0,291000000000000.0,140679337
1778,2017-03-31,41200,-780,-1.86,41820,42020,41200,210006,435000000000.0,290000000000000.0,140679337
